"design","mean_n_per_group","n_per_group","sd_per_group","distribution","panel","skew","excess_kurtosis","groups","group_means","resid_skewness","resid_excess_kurtosis","fisher_rejection","fisher_mc_se","welch_rejection","welch_mc_se","levene_route_rejection","levene_route_mc_se","rank_rejection","rank_mc_se","sw_rejection","sw_mc_se","sw_gate_rejection","sw_gate_mc_se","sw_route_welch_probability","sw_route_welch_mc_se","sw_route_rank_probability","sw_route_rank_mc_se","route_fisher_probability","route_fisher_mc_se","route_welch_probability","route_welch_mc_se","route_rank_probability","route_rank_mc_se","levene_select_fisher_probability","levene_select_welch_probability","sw_reject_probability","levene_reject_probability","skew_label"
"balanced n, unequal SD",100,"100, 100, 100, 100","1.000000, 1.414214, 2.000000, 2.236068","F.P.",4,1,1.6,4,"0, 0, 0, 0",1.06128500084709,2.60541239506748,0.05854,0.00104988635956469,0.05118,0.000985500964991917,0.05118,0.000985500964991917,0.18094,0.00172163129850732,0.18094,0.00172163129850732,0.18094,0.00172163129850732,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"F.P.
skew = 1
excess kurtosis = 1.6"
"balanced n, unequal SD",100,"100, 100, 100, 100","1.000000, 1.414214, 2.000000, 2.236068","F.P.",5,2,6.6,4,"0, 0, 0, 0",2.07035845682744,7.67615450376294,0.06078,0.00106851103503895,0.05714,0.001038027171128,0.05714,0.001038027171128,0.64006,0.00214654697782275,0.64006,0.00214654697782275,0.64006,0.00214654697782275,0,0,1,0,0,0,0,0,1,0,0.00036,0.99964,1,0.99964,"F.P.
skew = 2
excess kurtosis = 6.6"
"unbalanced n, equal SD",100,"50, 80, 120, 150","1.0, 1.0, 1.0, 1.0","normal",1,0,0,4,"0, 0, 0, 0",-0.00089092392589351,-0.0130413473744505,0.04968,0.000971719070513695,0.04972,0.000972089724253888,0.04986,0.000973385641973416,0.04938,0.000968933595247889,0.04966,0.000971533678263394,0.04992,0.000973940384212504,0.94886,0.000985136542820334,0.05114,0.000985136542820334,0.90134,0.00133361317030089,0.04752,0.000951439431598249,0.05114,0.000985136542820334,0.94962,0.05038,0.05114,0.05038,"Normal distribution
skew = 0; excess kurtosis = 0"
"unbalanced n, equal SD",100,"50, 80, 120, 150","1.0, 1.0, 1.0, 1.0","F.P.",2,0,6,4,"0, 0, 0, 0",-0.000223109149322318,5.10180295734031,0.0504,0.000978364349309601,0.0477,0.000953149620993472,0.04972,0.000972089724253888,0.04932,0.000968375315670531,0.04932,0.000968375315670531,0.04932,0.000968375315670531,0,0,1,0,0,0,0,0,1,0,0.94318,0.05682,1,0.05682,"F.P.
skew = 0
excess kurtosis = 6"
"unbalanced n, equal SD",100,"50, 80, 120, 150","1.0, 1.0, 1.0, 1.0","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.481060813679426,0.904655470940907,0.04964,0.000971348242393015,0.05046,0.000978915608211454,0.04992,0.000973940384212504,0.04852,0.000960893434257931,0.04942,0.000969305561729633,0.04934,0.00096856145287741,0.09912,0.00133637738382539,0.90088,0.00133637738382539,0.0926,0.00129634285588343,0.00652,0.000359930259911556,0.90088,0.00133637738382539,0.9382,0.0618,0.90088,0.0618,"F.P.
skew = 0.5
excess kurtosis = 1"
"unbalanced n, equal SD",100,"50, 80, 120, 150","1.0, 1.0, 1.0, 1.0","F.P.",4,1,1.6,4,"0, 0, 0, 0",0.966778789415568,1.44728835220822,0.04804,0.000956369786222881,0.05086,0.000982580891326511,0.04826,0.00095844637200002,0.04844,0.000960141306266947,0.04844,0.000960141306266947,0.04844,0.000960141306266947,0,0,1,0,0,0,0,0,1,0,0.90506,0.09494,1,0.09494,"F.P.
skew = 1
excess kurtosis = 1.6"
"unbalanced n, equal SD",100,"50, 80, 120, 150","1.0, 1.0, 1.0, 1.0","F.P.",5,2,6.6,4,"0, 0, 0, 0",1.89872282169178,5.68701415425097,0.05036,0.000977996629851044,0.05842,0.00104887657615184,0.0529,0.00100101538449716,0.04982,0.000973015596997294,0.04982,0.000973015596997294,0.04982,0.000973015596997294,0,0,1,0,0,0,0,0,1,0,0.81282,0.18718,1,0.18718,"F.P.
skew = 2
excess kurtosis = 6.6"
"unbalanced n, larger n with larger SD",100,"50, 80, 120, 150","1.000000, 1.414214, 2.000000, 2.236068","normal",1,0,0,4,"0, 0, 0, 0",0.000786162304886215,0.467314352232194,0.02588,0.000710073596185635,0.0495,0.00097004896783616,0.0495,0.00097004896783616,0.03196,0.000786620091276596,0.0448,0.000925126585932974,0.0448,0.000925126585932974,0.66748,0.00210689558165563,0.33252,0.00210689558165563,0,0,0.66748,0.00210689558165563,0.33252,0.00210689558165563,0,1,0.33252,1,"Normal distribution
skew = 0; excess kurtosis = 0"
"unbalanced n, larger n with larger SD",100,"50, 80, 120, 150","1.000000, 1.414214, 2.000000, 2.236068","F.P.",2,0,6,4,"0, 0, 0, 0",0.00188753470279407,6.19851048934683,0.02638,0.000716716060933477,0.04844,0.000960141306266947,0.04834,0.000959200129274387,0.03388,0.000809100063032997,0.03388,0.000809100063032997,0.03388,0.000809100063032997,0,0,1,0,0,0,0,0,1,0,0.00788,0.99212,1,0.99212,"F.P.
skew = 0
excess kurtosis = 6"
"unbalanced n, larger n with larger SD",100,"50, 80, 120, 150","1.000000, 1.414214, 2.000000, 2.236068","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.511486664647175,1.52559259902801,0.02544,0.000704170524802054,0.04958,0.000970791672811422,0.04958,0.000970791672811422,0.04432,0.000920388370200319,0.04526,0.000929640063680562,0.04526,0.000929640063680562,0.03202,0.000787333723398153,0.96798,0.000787333723398154,0,0,0.03202,0.000787333723398153,0.96798,0.000787333723398154,6e-05,0.99994,0.96798,0.99994,"F.P.
skew = 0.5
excess kurtosis = 1"
"unbalanced n, larger n with larger SD",100,"50, 80, 120, 150","1.000000, 1.414214, 2.000000, 2.236068","F.P.",4,1,1.6,4,"0, 0, 0, 0",1.02960236081529,2.14959010541077,0.0259,0.000710340622518521,0.0486,0.000961644840884617,0.0486,0.000961644840884617,0.10726,0.00138387349421831,0.10726,0.00138387349421831,0.10726,0.00138387349421831,0,0,1,0,0,0,0,0,1,0,1e-04,0.9999,1,0.9999,"F.P.
skew = 1
excess kurtosis = 1.6"
"unbalanced n, larger n with larger SD",100,"50, 80, 120, 150","1.000000, 1.414214, 2.000000, 2.236068","F.P.",5,2,6.6,4,"0, 0, 0, 0",2.014753242023,6.93304162338561,0.02718,0.000727203514842991,0.05264,0.000998689445223088,0.05248,0.000997254727740109,0.49004,0.0022356242904388,0.49004,0.0022356242904388,0.49004,0.0022356242904388,0,0,1,0,0,0,0,0,1,0,0.00456,0.99544,1,0.99544,"F.P.
skew = 2
excess kurtosis = 6.6"
"unbalanced n, larger n with smaller SD",100,"50, 80, 120, 150","2.236068, 2.000000, 1.414214, 1.000000","normal",1,0,0,4,"0, 0, 0, 0",0.000400094947208877,1.06631354899531,0.12342,0.00147096909280923,0.04836,0.000959388455215092,0.04836,0.000959388455215092,0.08548,0.00125038529741836,0.08176,0.00122535955866023,0.08176,0.00122535955866023,0.19938,0.00178677147727402,0.80062,0.00178677147727402,0,0,0.19938,0.00178677147727402,0.80062,0.00178677147727402,0,1,0.80062,1,"Normal distribution
skew = 0; excess kurtosis = 0"
"unbalanced n, larger n with smaller SD",100,"50, 80, 120, 150","2.236068, 2.000000, 1.414214, 1.000000","F.P.",2,0,6,4,"0, 0, 0, 0",0.000107255283595359,7.46518804674818,0.12582,0.00148316774236767,0.0493,0.000968189134415379,0.04932,0.000968375315670531,0.08042,0.00121616301209994,0.08042,0.00121616301209994,0.08042,0.00121616301209994,0,0,1,0,0,0,0,0,1,0,0.00044,0.99956,1,0.99956,"F.P.
skew = 0
excess kurtosis = 6"
"unbalanced n, larger n with smaller SD",100,"50, 80, 120, 150","2.236068, 2.000000, 1.414214, 1.000000","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.536086550676348,2.24957692132994,0.12442,0.00147607359979101,0.04982,0.000973015596997294,0.04982,0.000973015596997294,0.1087,0.00139200797411509,0.10862,0.00139155808790003,0.10862,0.00139155808790003,0.0074,0.000383281619700189,0.9926,0.000383281619700188,0,0,0.0074,0.000383281619700189,0.9926,0.000383281619700188,0,1,0.9926,1,"F.P.
skew = 0.5
excess kurtosis = 1"
"unbalanced n, larger n with smaller SD",100,"50, 80, 120, 150","2.236068, 2.000000, 1.414214, 1.000000","F.P.",4,1,1.6,4,"0, 0, 0, 0",1.07555900852791,2.92724387849676,0.12506,0.00147932414568275,0.05316,0.00100333458427386,0.05316,0.00100333458427386,0.22098,0.00185552062559272,0.22098,0.00185552062559272,0.22098,0.00185552062559272,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"F.P.
skew = 1
excess kurtosis = 1.6"
"unbalanced n, larger n with smaller SD",100,"50, 80, 120, 150","2.236068, 2.000000, 1.414214, 1.000000","F.P.",5,2,6.6,4,"0, 0, 0, 0",2.10506235578185,8.24791108208242,0.12308,0.00146922641958277,0.0622,0.00108010332839039,0.06222,0.00108026544515688,0.64492,0.00214008501513374,0.64492,0.00214008501513374,0.64492,0.00214008501513374,0,0,1,0,0,0,0,0,1,0,0.00054,0.99946,1,0.99946,"F.P.
skew = 2
excess kurtosis = 6.6"
"balanced n, equal SD",200,"200, 200, 200, 200","1.0, 1.0, 1.0, 1.0","normal",1,0,0,4,"0, 0, 0, 0",0.000559144022038197,-0.00767588548634179,0.0507,0.000981116812617132,0.0506,0.000980200387675908,0.05092,0.000983129224466448,0.05062,0.000980383757515392,0.05084,0.000982398029313984,0.05114,0.000985136542820334,0.94984,0.000976155463028302,0.05016,0.000976155463028303,0.90232,0.00132769437447027,0.04752,0.000951439431598249,0.05016,0.000976155463028303,0.95028,0.04972,0.05016,0.04972,"Normal distribution
skew = 0; excess kurtosis = 0"
"balanced n, equal SD",200,"200, 200, 200, 200","1.0, 1.0, 1.0, 1.0","F.P.",2,0,6,4,"0, 0, 0, 0",-0.00208971894168105,5.4971180760419,0.04824,0.000958257819169768,0.04736,0.000949916105769346,0.04816,0.00095750315299742,0.05004,0.000975048700322194,0.05004,0.000975048700322194,0.05004,0.000975048700322194,0,0,1,0,0,0,0,0,1,0,0.95006,0.04994,1,0.04994,"F.P.
skew = 0
excess kurtosis = 6"
"balanced n, equal SD",200,"200, 200, 200, 200","1.0, 1.0, 1.0, 1.0","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.490479411032872,0.950908796170687,0.04988,0.000973570599391744,0.05006,0.000975233268505541,0.04984,0.000973200641183513,0.05012,0.000975786714400232,0.0501,0.000975602275520101,0.05012,0.000975786714400232,0.00486,0.000311010623612763,0.99514,0.000311010623612763,0.00466,0.000304574601698828,2e-04,6.32392283317879e-05,0.99514,0.000311010623612763,0.94144,0.05856,0.99514,0.05856,"F.P.
skew = 0.5
excess kurtosis = 1"
"balanced n, equal SD",200,"200, 200, 200, 200","1.0, 1.0, 1.0, 1.0","F.P.",4,1,1.6,4,"0, 0, 0, 0",0.982437541270261,1.51448584747617,0.04928,0.000968002909086538,0.04998,0.000974494736773883,0.04962,0.000971162762877572,0.04966,0.000971533678263394,0.04966,0.000971533678263394,0.04966,0.000971533678263394,0,0,1,0,0,0,0,0,1,0,0.90784,0.09216,1,0.09216,"F.P.
skew = 1
excess kurtosis = 1.6"
"balanced n, equal SD",200,"200, 200, 200, 200","1.0, 1.0, 1.0, 1.0","F.P.",5,2,6.6,4,"0, 0, 0, 0",1.94933003449752,6.11028583340351,0.05,0.000974679434480896,0.05144,0.000987865642686292,0.0501,0.000975602275520101,0.05048,0.000979099275865323,0.05048,0.000979099275865323,0.05048,0.000979099275865323,0,0,1,0,0,0,0,0,1,0,0.81402,0.18598,1,0.18598,"F.P.
skew = 2
excess kurtosis = 6.6"
"balanced n, unequal SD",200,"200, 200, 200, 200","1.000000, 1.414214, 2.000000, 2.236068","normal",1,0,0,4,"0, 0, 0, 0",-5.30059031805202e-05,0.816407842141161,0.05872,0.00105139870268134,0.0501,0.000975602275520101,0.0501,0.000975602275520101,0.05558,0.00102460591058221,0.056,0.00102824121683582,0.056,0.00102824121683582,0.06932,0.00113591141908161,0.93068,0.00113591141908161,0,0,0.06932,0.00113591141908161,0.93068,0.00113591141908161,0,1,0.93068,1,"Normal distribution
skew = 0; excess kurtosis = 0"
"balanced n, unequal SD",200,"200, 200, 200, 200","1.000000, 1.414214, 2.000000, 2.236068","F.P.",2,0,6,4,"0, 0, 0, 0",0.000902987747035714,7.60365684020779,0.0578,0.00104363940132596,0.04784,0.000954477180450114,0.04784,0.000954477180450114,0.05264,0.000998689445223088,0.05264,0.000998689445223088,0.05264,0.000998689445223088,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"F.P.
skew = 0
excess kurtosis = 6"
"balanced n, unequal SD",200,"200, 200, 200, 200","1.000000, 1.414214, 2.000000, 2.236068","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.539304506624618,2.01429469353209,0.06052,0.00106637075728848,0.05094,0.000983311917958895,0.05094,0.000983311917958895,0.10042,0.00134414153719019,0.10042,0.00134414153719019,0.10042,0.00134414153719019,4e-05,2.828370555638e-05,0.99996,2.82837055563941e-05,0,0,4e-05,2.828370555638e-05,0.99996,2.82837055563941e-05,0,1,0.99996,1,"F.P.
skew = 0.5
excess kurtosis = 1"
"balanced n, unequal SD",200,"200, 200, 200, 200","1.000000, 1.414214, 2.000000, 2.236068","F.P.",4,1,1.6,4,"0, 0, 0, 0",1.08495529801222,2.74059974061353,0.06038,0.00106521599312064,0.05178,0.000990947340679615,0.05178,0.000990947340679615,0.33652,0.00211316960795862,0.33652,0.00211316960795862,0.33652,0.00211316960795862,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"F.P.
skew = 1
excess kurtosis = 1.6"
"balanced n, unequal SD",200,"200, 200, 200, 200","1.000000, 1.414214, 2.000000, 2.236068","F.P.",5,2,6.6,4,"0, 0, 0, 0",2.13974779655329,8.39379673355294,0.05808,0.00104600873418916,0.0525,0.000997434208356621,0.0525,0.000997434208356621,0.93034,0.00113848569951493,0.93034,0.00113848569951493,0.93034,0.00113848569951493,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"F.P.
skew = 2
excess kurtosis = 6.6"
"unbalanced n, equal SD",200,"100, 160, 240, 300","1.0, 1.0, 1.0, 1.0","normal",1,0,0,4,"0, 0, 0, 0",0.000489496091207988,-0.00778470326706402,0.04924,0.000967630326105998,0.04942,0.000969305561729633,0.04952,0.00097023470974811,0.04892,0.000964643287438419,0.04938,0.000968933595247889,0.04958,0.000970791672811422,0.94958,0.00097854814495762,0.05042,0.00097854814495762,0.90148,0.00133277011971307,0.0481,0.000956936675020871,0.05042,0.00097854814495762,0.94926,0.05074,0.05042,0.05074,"Normal distribution
skew = 0; excess kurtosis = 0"
"unbalanced n, equal SD",200,"100, 160, 240, 300","1.0, 1.0, 1.0, 1.0","F.P.",2,0,6,4,"0, 0, 0, 0",-0.00168483071411341,5.4842167527498,0.0516,0.000989317340391848,0.04964,0.000971348242393015,0.05106,0.000984407196235379,0.05084,0.000982398029313984,0.05084,0.000982398029313984,0.05084,0.000982398029313984,0,0,1,0,0,0,0,0,1,0,0.94634,0.05366,1,0.05366,"F.P.
skew = 0
excess kurtosis = 6"
"unbalanced n, equal SD",200,"100, 160, 240, 300","1.0, 1.0, 1.0, 1.0","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.490686620242625,0.949132347220636,0.05248,0.000997254727740109,0.05208,0.000993656616744437,0.05234,0.000995997232927883,0.05164,0.000989679851265044,0.0517,0.000990223308148218,0.05174,0.000990585406716655,0.00542,0.000328348095776418,0.99458,0.000328348095776418,0.00518,0.00032103481431147,0.00024,6.92737179599883e-05,0.99458,0.000328348095776418,0.93942,0.06058,0.99458,0.06058,"F.P.
skew = 0.5
excess kurtosis = 1"
"unbalanced n, equal SD",200,"100, 160, 240, 300","1.0, 1.0, 1.0, 1.0","F.P.",4,1,1.6,4,"0, 0, 0, 0",0.98335509397981,1.521912725784,0.05116,0.000985318774813512,0.05218,0.000994557666503054,0.0511,0.000984771953296803,0.05122,0.000985865219997135,0.05122,0.000985865219997135,0.05122,0.000985865219997135,0,0,1,0,0,0,0,0,1,0,0.90626,0.09374,1,0.09374,"F.P.
skew = 1
excess kurtosis = 1.6"
"unbalanced n, equal SD",200,"100, 160, 240, 300","1.0, 1.0, 1.0, 1.0","F.P.",5,2,6.6,4,"0, 0, 0, 0",1.94772887913535,6.11006820382185,0.0501,0.000975602275520101,0.05518,0.00102112846988026,0.05216,0.000994377537960306,0.05024,0.000976892444437974,0.05024,0.000976892444437974,0.05024,0.000976892444437974,0,0,1,0,0,0,0,0,1,0,0.8129,0.1871,1,0.1871,"F.P.
skew = 2
excess kurtosis = 6.6"
"unbalanced n, larger n with larger SD",200,"100, 160, 240, 300","1.000000, 1.414214, 2.000000, 2.236068","normal",1,0,0,4,"0, 0, 0, 0",-0.000245269213930458,0.482473121088052,0.02668,0.00072066882269181,0.04982,0.000973015596997294,0.04982,0.000973015596997294,0.03312,0.000800288268063452,0.04054,0.000882003496591709,0.04054,0.000882003496591709,0.39794,0.00218898952213116,0.60206,0.00218898952213116,0,0,0.39794,0.00218898952213116,0.60206,0.00218898952213116,0,1,0.60206,1,"Normal distribution
skew = 0; excess kurtosis = 0"
"unbalanced n, larger n with larger SD",200,"100, 160, 240, 300","1.000000, 1.414214, 2.000000, 2.236068","F.P.",2,0,6,4,"0, 0, 0, 0",0.00220084325768737,6.78152797990485,0.02606,0.000712472826148479,0.04918,0.000967071120445647,0.04918,0.000967071120445647,0.03488,0.000820528922098423,0.03488,0.000820528922098423,0.03488,0.000820528922098423,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"F.P.
skew = 0
excess kurtosis = 6"
"unbalanced n, larger n with larger SD",200,"100, 160, 240, 300","1.000000, 1.414214, 2.000000, 2.236068","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.523204551403007,1.59337230690933,0.02686,0.000723028912284979,0.05002,0.000974864088988819,0.05002,0.000974864088988819,0.05764,0.00104228240319023,0.05768,0.00104262186434009,0.05768,0.00104262186434009,3e-04,7.74480471025577e-05,0.9997,7.74480471025535e-05,0,0,3e-04,7.74480471025577e-05,0.9997,7.74480471025535e-05,0,1,0.9997,1,"F.P.
skew = 0.5
excess kurtosis = 1"
"unbalanced n, larger n with larger SD",200,"100, 160, 240, 300","1.000000, 1.414214, 2.000000, 2.236068","F.P.",4,1,1.6,4,"0, 0, 0, 0",1.0481495300498,2.25014619075587,0.02576,0.000708469087540169,0.04918,0.000967071120445647,0.04918,0.000967071120445647,0.21834,0.00184752615353613,0.21834,0.00184752615353613,0.21834,0.00184752615353613,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"F.P.
skew = 1
excess kurtosis = 1.6"
"unbalanced n, larger n with larger SD",200,"100, 160, 240, 300","1.000000, 1.414214, 2.000000, 2.236068","F.P.",5,2,6.6,4,"0, 0, 0, 0",2.07031108179399,7.49326713128188,0.02398,0.000684177748834322,0.05054,0.000979650023222579,0.05054,0.000979650023222579,0.85738,0.00156383845457259,0.85738,0.00156383845457259,0.85738,0.00156383845457259,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"F.P.
skew = 2
excess kurtosis = 6.6"
"unbalanced n, larger n with smaller SD",200,"100, 160, 240, 300","2.236068, 2.000000, 1.414214, 1.000000","normal",1,0,0,4,"0, 0, 0, 0",-0.000271915365633237,1.08541442706819,0.1245,0.00147648061280872,0.0506,0.000980200387675908,0.0506,0.000980200387675908,0.08682,0.00125922426596695,0.08646,0.00125685853141871,0.08646,0.00125685853141871,0.02112,0.000643023259299382,0.97888,0.000643023259299382,0,0,0.02112,0.000643023259299382,0.97888,0.000643023259299382,0,1,0.97888,1,"Normal distribution
skew = 0; excess kurtosis = 0"
"unbalanced n, larger n with smaller SD",200,"100, 160, 240, 300","2.236068, 2.000000, 1.414214, 1.000000","F.P.",2,0,6,4,"0, 0, 0, 0",0.00629458769492895,8.26365015328964,0.12446,0.00147627713116474,0.04818,0.000957691887821965,0.04818,0.000957691887821965,0.0794,0.00120909586055035,0.0794,0.00120909586055035,0.0794,0.00120909586055035,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"F.P.
skew = 0
excess kurtosis = 6"
"unbalanced n, larger n with smaller SD",200,"100, 160, 240, 300","2.236068, 2.000000, 1.414214, 1.000000","F.P.",3,0.5,1,4,"0, 0, 0, 0",0.5515122611698,2.36992591329458,0.12636,0.00148588795270707,0.05206,0.000993476284568484,0.05206,0.000993476284568484,0.13688,0.00153716534959646,0.13688,0.00153716534959646,0.13688,0.00153716534959646,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"F.P.
skew = 0.5
excess kurtosis = 1"
"unbalanced n, larger n with smaller SD",200,"100, 160, 240, 300","2.236068, 2.000000, 1.414214, 1.000000","F.P.",4,1,1.6,4,"0, 0, 0, 0",1.10762711742533,3.12576223228409,0.12536,0.00148084347856213,0.05278,0.000999942714359178,0.05278,0.000999942714359178,0.37108,0.00216046121742558,0.37108,0.00216046121742558,0.37108,0.00216046121742558,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"F.P.
skew = 1
excess kurtosis = 1.6"
"unbalanced n, larger n with smaller SD",200,"100, 160, 240, 300","2.236068, 2.000000, 1.414214, 1.000000","F.P.",5,2,6.6,4,"0, 0, 0, 0",2.18025057604774,9.05466253091068,0.1237,0.00147240150774169,0.05834,0.00104820269413888,0.05834,0.00104820269413888,0.91454,0.00125025268166079,0.91454,0.00125025268166079,0.91454,0.00125025268166079,0,0,1,0,0,0,0,0,1,0,0,1,1,1,"F.P.
skew = 2
excess kurtosis = 6.6"
